genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
336306.22	Enterobacter cloacae subsp. cloacae strain ST434:953099839	WGS	5901011	Good		965	95.6	99.3	100	4.6
336306.12	Enterobacter cloacae subsp. cloacae strain WCHECl-1060	WGS	4810359	Good		28	98.2	99.3	100	0.6
1177927.3	Enterobacter cloacae subsp. cloacae GS1	WGS	4500707	Good	0	48	92.8	99.2	99.7	12
1449089.4	Enterobacter cloacae subsp. cloacae SY-70	WGS	5075059	Good	0	184	96.6	99.2	100	1.4
336306.15	Enterobacter cloacae subsp. cloacae strain ST252:19870317JSK	WGS	4870580	Good		99	97.7	99.1	100	0.3
1870930.14	Enterobacter cloacae complex sp. 35734	Plasmid	8452		1	1				
1870930.12	Enterobacter cloacae complex sp. 35734	Plasmid	141402		1	1				
1619244.3	Enterobacter sp. 35669	WGS	4997010	Good		66	98.6	99.5	100	0.3
550.1424	Enterobacter cloacae strain HBY	WGS	5790239	Poor		1142	86	97.7	100	14.5
550.255	Enterobacter cloacae strain OLC-1682	WGS	4910606	Poor		1341	84.4	98.1	99.1	16.2
550.145	Enterobacter cloacae L18a	WGS	5232803	Good	2	72	96.5	98.3	53.4	10.8
550.268	Enterobacter cloacae strain MNCRE57	WGS	4862703	Good		164	95.9	98.9	99.1	4.2
550.473	Enterobacter cloacae strain 124_ECLO	WGS	5469372	Good		301	96.5	99.7	97.5	4.2
550.442	Enterobacter cloacae strain 383_ECLO	WGS	5358782	Good		170	97.3	99.6	98.1	5.6
550.854	Enterobacter cloacae strain e381	WGS	5043172	Good		29	98.4	99.9	98.4	1.7
550.1310	Enterobacter cloacae strain DL4.3	WGS	4820048	Good		145	97.1	99.3	100	2.3
550.340	Enterobacter cloacae strain MNCRE36	WGS	4965829	Good		84	97.4	99.2	100	0.9
550.1537	Enterobacter cloacae strain amazonensis	WGS	5053980	Good		69	97.9	99.2	99.4	0.9
550.1533	Enterobacter cloacae strain AUH-ENM4	WGS	4621618	Good		96	98.5	99.4	100	1.2
550.274	Enterobacter cloacae strain MNCRE7	WGS	4960370	Good		74	97.1	99.3	100	0.3
550.337	Enterobacter cloacae strain MNCRE35	WGS	4918874	Good		102	97.4	99.2	100	0.4
550.257	Enterobacter cloacae strain MNCRE84	WGS	4916081	Good		100	97.3	99.2	100	0.6
550.1235	Enterobacter cloacae strain MS7884A	Complete	5267121	Good	2	3	97.5	99.4	98.2	0.3
550.265	Enterobacter cloacae strain MNCRE25	WGS	4968960	Good		100	97.7	99.2	100	0.8
550.344	Enterobacter cloacae strain MNCRE83	WGS	4881652	Good		100	97.4	99	99.7	0
550.978	Enterobacter cloacae strain INSali10	WGS	4949459	Good		63	97.1	99.6	100	0
550.125	Enterobacter cloacae 479	WGS	4724894	Good		195	98.3	99.3	99.4	0.3
550.411	Enterobacter cloacae strain MNCRE79	WGS	4944778	Good		112	97.6	99.2	100	0.3
550.467	Enterobacter cloacae strain 77_ECLO	WGS	4918159	Good		175	97.5	99.3	100	0
550.279	Enterobacter cloacae strain MNCRE38	WGS	4960708	Good		100	97.5	99.2	100	0
550.276	Enterobacter cloacae strain MNCRE8	WGS	4962676	Good		68	97.4	99.3	100	0
550.347	Enterobacter cloacae strain MNCRE9	WGS	4908651	Good		62	97.3	99.2	100	0
550.486	Enterobacter cloacae strain CAV1411	Complete	5005065	Good	2	3	98.6	99.6	100	0.3
550.1407	Enterobacter cloacae strain ECC3137	WGS	4956996	Good		56	98.6	99.6	100	0.3
550.1303	Enterobacter cloacae strain 170	WGS	5092096	Good		37	98.3	99.4	100	0
550.1094	Enterobacter cloacae strain WCHECl-14653	WGS	5299364	Good		98	98.1	99.5	100	0
550.1077	Enterobacter cloacae strain WCHEClY2403	WGS	5305080	Good		91	98.1	99.5	100	0
1354030.3	Enterobacter cloacae P101	Complete	5369929	Good	0	1	97.7	99.5	100	0.3
1432556.3	Enterobacter cloacae ISC8	WGS	4676748	Good	0	348	85.1	97.9	97.4	17.3
550.1751	Enterobacter cloacae strain NCTC11571	Complete	4552052	Good		1	98.4	99.3		
550.133	Enterobacter cloacae ND7	WGS	5020878	Good		74	97	99.1	100	0
550.141	Enterobacter cloacae ND4	WGS	4978163	Good		78	97.6	99	100	0
550.136	Enterobacter cloacae ND11	WGS	4914264	Good		78	97.3	98.9	100	0
550.137	Enterobacter cloacae ND12	WGS	4975568	Good		76	97.3	99	100	0
550.128	Enterobacter cloacae ND13	WGS	4938576	Good		77	97.2	99	100	0
550.1402	Enterobacter cloacae strain G6809	Plasmid	58120		1	1				
550.1354	Enterobacter cloacae strain ECNIH4	Plasmid	56557		1	1				
1333850.18	Enterobacter cloacae ECNIH2	Plasmid	319976		1	1				
550.515	Enterobacter cloacae strain GN03556	WGS	4680205	Good		157	96.9	99.5	100	3.1
550.252	Enterobacter cloacae strain FDAARGOS_68	Complete	4641947	Good		1	96.7	99.4	100	3.2
550.531	Enterobacter cloacae strain GN04311	WGS	4640675	Good		123	96.8	99.6	100	3.6
69219.6	Enterobacter cloacae subsp. dissolvens strain GN05902	WGS	4991140	Good		76	97	99.5	100	0.8
550.530	Enterobacter cloacae strain GN04369	WGS	4868602	Good		165	97.5	99.6	100	1.3
550.520	Enterobacter cloacae strain GN03667	WGS	4906814	Good		104	97.9	99.7	100	1.7
550.518	Enterobacter cloacae strain GN03848	WGS	4567841	Good		108	97.5	99.4	100	0.6
2080663.3	Enterobacter cloacae complex sp. ECNIH8	WGS	5107527	Good		71	98.4	99.6	100	0.3
550.489	Enterobacter cloacae strain GN02108	WGS	4704988	Good		81	98	99.6	100	0
550.492	Enterobacter cloacae strain GN02001	WGS	5166765	Good		104	98	99.5	100	0
550.517	Enterobacter cloacae strain GN04225	WGS	4784638	Good		118	98.6	99.6	100	0
550.399	Enterobacter cloacae strain GN02667	WGS	4973608	Good		106	98.5	99.6	100	0
550.400	Enterobacter cloacae strain GN02767	WGS	4668469	Good		28	98.5	99.5	100	0
550.408	Enterobacter cloacae strain GN02346	WGS	4595961	Good		24	98.9	99.5	100	0
1659712.3	Enterobacter sp. GN02534	WGS	5001393	Good		24	95.6	96.6	93.1	0.7
2080660.3	Enterobacter cloacae complex sp. ECNIH12	WGS	5091228	Good		161	96.7	99.4	100	1.3
2080662.3	Enterobacter cloacae complex sp. ECNIH11	WGS	5280387	Good		79	98.5	99.6	99.7	0.9
550.393	Enterobacter cloacae strain GN02450	WGS	4715527	Good		22	98.5	99.4	100	0
550.403	Enterobacter cloacae strain GN03041	WGS	4675634	Good		33	98.1	99.5	100	0
550.404	Enterobacter cloacae strain GN02232	WGS	4885342	Good		53	97.9	99.3	100	0
550.405	Enterobacter cloacae strain GN02227	WGS	4662454	Good		25	98.4	99.6	100	0
550.406	Enterobacter cloacae strain GN02320	WGS	4967571	Good		61	98.3	99.6	100	0.3
550.409	Enterobacter cloacae strain GN02338	WGS	5331384	Good		58	97.6	99.6	100	0
550.512	Enterobacter cloacae strain GN03193	WGS	5149201	Good		241	95.9	99.4	100	3.3
550.514	Enterobacter cloacae strain GN04300	WGS	4961201	Good		94	98	99.3	100	0.5
550.516	Enterobacter cloacae strain GN03638	WGS	5003459	Good		167	96.3	99.3	99.8	4
550.522	Enterobacter cloacae strain GN04366	WGS	4825258	Good		133	97.5	99.6	100	2.3
550.524	Enterobacter cloacae strain GN05792	WGS	5192110	Good		193	96.2	99.6	100	3.3
550.527	Enterobacter cloacae strain GN02693	WGS	5210827	Good		244	96.2	99.1	100	2.1
550.529	Enterobacter cloacae strain GN03866	WGS	4989098	Good		206	95.9	99.5	100	3.4
550.1663	Enterobacter cloacae strain CRE81	WGS	5033687	Good		729	91.6	98	100	7.8
550.1655	Enterobacter cloacae strain 1-RC-17-04409-1	WGS	4642554	Good		101	98.2	99.1	100	0.3
550.1656	Enterobacter cloacae strain 1-RC-17-04133	WGS	4962758	Good		181	98	99.3	99.7	0.6
550.2044	Enterobacter cloacae strain 238	WGS	5003027	Good		186	96.4	99		
550.2057	Enterobacter cloacae strain MUGSI_100	WGS	4962104	Good		190	96.4	99.3		
550.2059	Enterobacter cloacae strain MUGSI_105	WGS	4870460	Good		230	97.2	99.5		
550.2065	Enterobacter cloacae strain MUGSI_145	WGS	4986493	Good		150	97.2	99.3		
550.2069	Enterobacter cloacae strain MUGSI_195	WGS	4962540	Good		288	96.7	99		
550.2086	Enterobacter cloacae strain MUGSI_56	WGS	5606643	Poor		1741	79.2	97.9		
550.2072	Enterobacter cloacae strain MUGSI_20	WGS	5106995	Good		355	93.8	99		
550.2091	Enterobacter cloacae strain MUGSI_73	WGS	5029640	Good		180	96.7	99.4		
550.2042	Enterobacter cloacae strain 247	WGS	4811699	Good		119	97.3	99.3		
550.2043	Enterobacter cloacae strain 256	WGS	4991511	Good		400	94.2	99.3		
550.2061	Enterobacter cloacae strain MUGSI_108	WGS	5259512	Good		325	96.2	99.1		
550.2068	Enterobacter cloacae strain MUGSI_19	WGS	5152780	Good		430	94.3	99		
550.2062	Enterobacter cloacae strain MUGSI_11	WGS	5257182	Good		670	90.1	98.6		
550.2079	Enterobacter cloacae strain MUGSI_229	WGS	5042969	Good		279	94.8	99		
550.2081	Enterobacter cloacae strain MUGSI_239	WGS	4755213	Good		290	94.9	99		
550.756	Enterobacter cloacae strain KCJK1725	WGS	4637068	Good		40	98.7	99.5	99.1	0.3
1329845.3	Enterobacter cloacae BWH 31	WGS	5190024	Good	0	30	97.7	99.4	100	0
1400147.3	Enterobacter cloacae UCI 24	WGS	4769038	Good	0	7	97.7	99.2	100	0
1439329.3	Enterobacter cloacae MGH 53	WGS	5056365	Good		32	98	99.4	100	0
550.1096	Enterobacter cloacae strain ATCC 13047	WGS	5456168	Good		158	98.2	99.4	100	0
550.1098	Enterobacter cloacae strain ICBECLAM6	WGS	5228857	Good		439	97.6	99.3	95.1	2.2
550.1146	Enterobacter cloacae strain 704SK10	Complete	5051588	Good	2	3	98.1	99.6	100	0
550.1215	Enterobacter cloacae strain DS23372	WGS	4599899	Good		36	98.6	99.4	100	0
550.1218	Enterobacter cloacae strain UENF P7	WGS	4899927	Poor		2356	73.1	97.9	100	30.4
550.1220	Enterobacter cloacae strain DS31788	WGS	4767242	Good		46	99.3	99.5	99.7	0
550.1226	Enterobacter cloacae strain DS11861	WGS	5022728	Good		47	98.9	99.5	100	0.6
550.1227	Enterobacter cloacae strain DS11005	WGS	4715829	Good		29	98.6	99.4	100	0.3
550.124	Enterobacter cloacae ATCC 13047	WGS	5551574	Good	2	43	98	99.3	100	0
550.1313	Enterobacter cloacae strain 768	WGS	4510731	Good		145	98.4	99.6	100	0
550.1314	Enterobacter cloacae strain 1179	WGS	4873236	Good		253	97.9	99.7	100	0.9
550.1315	Enterobacter cloacae strain ECLO_716754_SO	WGS	5306388	Good		348	97.5	99.3	100	0.9
550.1409	Enterobacter cloacae strain ECC4240	WGS	4880712	Good		54	97.9	99.3	100	0.3
550.1417	Enterobacter cloacae strain ECC2572	WGS	4789183	Good		30	98.9	99.6	100	0.3
550.1418	Enterobacter cloacae strain ECC904	WGS	5413733	Good		57	97.8	99.4	100	0.3
550.1422	Enterobacter cloacae strain ECC3422	WGS	4537078	Good		34	98.5	99.7	100	0
550.146	Enterobacter cloacae GN6	WGS	4729945	Good		116	97.9	98.6	99.1	0
550.149	Enterobacter cloacae 6kgm	WGS	4889096	Good		78	98.7	99.3	100	0
550.150	Enterobacter cloacae GGT036	Complete	4848754	Good		1	97.9	99.2	100	0
550.1523	Enterobacter cloacae strain ESP151	WGS	4925587	Good		61	98.2	99.6	100	0.3
550.1580	Enterobacter cloacae strain CS-35	WGS	4625541	Good		26	98.2	99.3	100	0.3
550.1586	Enterobacter cloacae strain 148H3	WGS	4738949	Good		145	98	99.4	99.7	0
550.1672	Enterobacter cloacae strain NCTC13464	WGS	4845343	Good		2	98.4	99.5	100	0.8
550.1674	Enterobacter cloacae strain NCTC10005	WGS	5579270	Poor		5	71.8	99	98.8	39.2
550.263	Enterobacter cloacae strain MNCRE12	WGS	4659452	Good		56	98.4	99.4	100	0
550.348	Enterobacter cloacae strain CIDEIMsCOL2	WGS	5023757	Good		179	98.2	99.6	100	0
550.352	Enterobacter cloacae strain CIDEIMsCOL9	WGS	5287051	Good		150	98.2	99.3	100	0.6
550.354	Enterobacter cloacae strain CIDEIMsCOL14	WGS	5090391	Good		89	98.4	99.6	100	0
550.357	Enterobacter cloacae strain CIDEIMsCOL18	WGS	5254324	Good		154	98	99.6	100	0
550.358	Enterobacter cloacae strain CIDEIMsCOL19	WGS	5243458	Good		142	98	99.6	100	0
550.359	Enterobacter cloacae strain CIDEIMsCOL4	WGS	5170031	Good		231	98.4	99.3	99.7	0.4
550.360	Enterobacter cloacae strain CIDEIMsCOL6	WGS	5287234	Good		155	97.9	99.6	100	0
550.366	Enterobacter cloacae strain CIDEIMsCOL20	WGS	4860167	Good		91	98.2	99.6	100	0.6
550.369	Enterobacter cloacae strain CH1	WGS	4724001	Good		41	98.3	99.3	96.3	0.6
550.413	Enterobacter cloacae strain UCI86	WGS	4683115	Good		7	98.3	99.6	100	0
550.417	Enterobacter cloacae strain 1126_ECLO	WGS	4914224	Good		156	97.6	99.5	100	0
550.418	Enterobacter cloacae strain 1131_ECLO	WGS	4710597	Good		115	97.9	99.1	100	0.9
550.421	Enterobacter cloacae strain 1180_ECLO	WGS	4501423	Good		100	98.4	99.4	100	0
550.424	Enterobacter cloacae strain 1009_ECLO	WGS	4849952	Good		139	97.8	99.4	100	1
550.428	Enterobacter cloacae strain 1323_ECLO	WGS	5011025	Good		167	98.1	99.3	100	0.9
550.430	Enterobacter cloacae strain 1034_ECLO	WGS	4656094	Good		153	98.2	99.2	100	0.3
550.432	Enterobacter cloacae strain 1160_ECLO	WGS	4711374	Good		146	97.7	99	100	0.3
550.434	Enterobacter cloacae strain 1222_ECLO	WGS	4986143	Good		289	96.7	99.4	100	1.8
550.437	Enterobacter cloacae strain 171_ECLO	WGS	4788973	Good		67	98.7	99.5	100	0.3
550.446	Enterobacter cloacae strain 627_ECLO	WGS	4794382	Good		169	97.9	99.5	100	0.3
550.456	Enterobacter cloacae strain 559_ECLO	WGS	4869888	Good		67	98.3	99.3	100	0
550.470	Enterobacter cloacae strain 895_ECLO	WGS	4850541	Good		193	97.9	99.4	100	0.6
550.472	Enterobacter cloacae strain 995_ECLO	WGS	5002357	Good		196	97.9	99.4	99.4	0
550.475	Enterobacter cloacae strain LB3	WGS	4810458	Good		48	98.3	99.4	100	0
550.477	Enterobacter cloacae strain CB2	WGS	5212860	Good		127	97.7	99.2	100	0
550.481	Enterobacter cloacae strain 912_ECLO	WGS	7307064	Good		943	68.6	96.1	100	30.4
550.482	Enterobacter cloacae strain 630_ECLO	WGS	4769465	Good		138	97.6	99.1	99.4	0.7
550.503	Enterobacter cloacae strain ST3	WGS	4815521	Good		6	95.9	99.3	100	2.7
550.641	Enterobacter cloacae strain G6809	WGS	5296344	Good	2	10	89.5	99	99.4	13.6
550.757	Enterobacter cloacae strain e1034	WGS	5480386	Good		30	98.2	99.7	98.4	2.3
550.1123	Enterobacter cloacae strain UCI102	WGS	5058259	Good		5	97.8	99.2	100	0.3
550.1234	Enterobacter cloacae strain UBA1636	WGS	4757875	Good		67	95.2	96.7	99.1	1.2
550.1299	Enterobacter cloacae strain UBA3024	WGS	4473875	Good		60	93.1	95.2	94.4	1.8
550.1307	Enterobacter cloacae strain UBA6690	WGS	4236916	Good		74	91.6	94.7	96.6	2.6
550.1309	Enterobacter cloacae strain UBA7037	WGS	4719529	Good		75	95	96.4	100	0.6
550.1737	Enterobacter cloacae strain WCHECl090025	WGS	5087871	Good		109	98.4	99.5		
550.1740	Enterobacter cloacae strain WCHECl090014	WGS	4724937	Good		104	98.8	99.5		
550.1115	Enterobacter cloacae strain BWH71	WGS	5354088	Good		7	97.5	99.5	100	0.3
550.1117	Enterobacter cloacae strain MGH159	WGS	5077423	Good		6	98.2	99.6	100	0.3
550.1119	Enterobacter cloacae strain MGH177	WGS	5154478	Good		14	97.4	99.3	99.7	0
550.1122	Enterobacter cloacae strain MGH184	WGS	4825632	Good		3	98.2	99.5	100	0
550.1137	Enterobacter cloacae strain SJRP/Ec2	WGS	5455712	Good		137	97.9	99.6	100	0.6
550.1116	Enterobacter cloacae strain MGH132	WGS	5592139	Good		18	97.3	99.5	99.7	1.2
2717814.3	Enterobacter cloacae complex sp. E.c70	WGS	4911704	Good	0	5	95	96.5		
550.2821	Enterobacter cloacae strain WP8-W19-CRE-02	WGS	5221843	Good	6	7	95.2	96.5		
550.2796	Enterobacter cloacae strain D41-sc-1712200	Complete	5061623	Good	3	4	93.3	96.5		
2511986.3	Enterobacter cloacae complex sp. CH23B	WGS	5209067	Good		573				
550.2247	Enterobacter cloacae strain DZ3-3B	WGS	4960254	Good		37	98.6	99.6		
2511983.3	Enterobacter cloacae complex sp. 3DZ3S2B	WGS	4723251	Good		178				
2511984.3	Enterobacter cloacae complex sp. 2DZ2F2B	WGS	4865958	Good		115				
550.2249	Enterobacter cloacae strain 339389L	Complete	5036275	Good		1	97.6	99.3		
550.2257	Enterobacter cloacae strain NH77	Complete	5081711	Good	1	2	92.8	99		
550.1570	Enterobacter cloacae strain TUM10	WGS	4720457	Good		79	97.4	99.1	100	0
550.1574	Enterobacter cloacae strain TUM15679	WGS	5241788	Good		168	97.2	99.3	100	0.3
550.1575	Enterobacter cloacae strain TUM5376	WGS	4875023	Good		89	97.8	99.3	100	0.3
550.1664	Enterobacter cloacae strain ntmc-TH	WGS	4708934	Good		323	96.7	99.1	92.3	2
550.2108	Enterobacter cloacae strain 152	WGS	5016994	Good		84	97.4	99.3		
550.2118	Enterobacter cloacae strain 366	WGS	4871984	Good		69	97.6	99.3		
550.2123	Enterobacter cloacae strain 462	WGS	5195900	Good		107	97.9	99.3		
550.2124	Enterobacter cloacae strain 465	WGS	4924690	Good		79	97.6	99.4		
550.2127	Enterobacter cloacae strain MUGSI_100	WGS	4915059	Good		70	97.4	99.4		
550.2129	Enterobacter cloacae strain MUGSI_104	WGS	4938409	Good		80	97.8	99.4		
550.2131	Enterobacter cloacae strain MUGSI_11	WGS	4980223	Good		65	97.6	99.4		
550.2132	Enterobacter cloacae strain MUGSI_108	WGS	5181127	Good		123	98	99.3		
550.2133	Enterobacter cloacae strain MUGSI_135	WGS	4939689	Good		56	97.4	99.3		
550.2134	Enterobacter cloacae strain MUGSI_144	WGS	4622512	Good		39	98.2	99.4		
550.2137	Enterobacter cloacae strain MUGSI_176	WGS	4865775	Good		111	97.6	99.2		
550.2139	Enterobacter cloacae strain MUGSI_195	WGS	4904063	Good		137	97.6	99		
550.2142	Enterobacter cloacae strain MUGSI_20	WGS	4979880	Good		62	97.6	99.4		
550.2145	Enterobacter cloacae strain MUGSI_219	WGS	4760339	Good		80	97.6	99.3		
550.2149	Enterobacter cloacae strain MUGSI_229	WGS	4946275	Good		51	97.6	99.3		
550.2150	Enterobacter cloacae strain MUGSI_230	WGS	5224665	Good		107	97.9	99.4		
550.2152	Enterobacter cloacae strain MUGSI_24	WGS	4980077	Good		58	97.6	99.4		
550.2154	Enterobacter cloacae strain MUGSI_26	WGS	4980050	Good		58	97.5	99.4		
550.2157	Enterobacter cloacae strain MUGSI_6	WGS	4984751	Good		56	97.4	99.4		
550.2159	Enterobacter cloacae strain MUGSI_70	WGS	4937759	Good		92	97.9	99.3		
550.2162	Enterobacter cloacae strain MUGSI_99	WGS	4978904	Good		76	97.5	99.3		
550.1074	Enterobacter cloacae strain AR_0002	Complete	5021981	Good	1	2	97.7	99.3	100	0
550.1113	Enterobacter cloacae strain AR_0065	Complete	4894829	Good	1	2	98.4	99.5	100	0
550.1142	Enterobacter cloacae strain AR_0053	Complete	5132006	Good	3	4	97.7	99.3	100	0.3
550.1526	Enterobacter cloacae strain AR_0072	Complete	4875791	Good	2	3	98.7	99.6	100	0
550.1528	Enterobacter cloacae strain AR_0093	Complete	4980809	Good	2	3	98.4	99.7	100	0.3
550.1581	Enterobacter cloacae strain AR_0448	WGS	5295901	Good		5	97.1	99.3	100	0.9
550.1647	Enterobacter cloacae strain AR_0032	WGS	5116152	Good		6	97.9	99.3	100	0
550.504	Enterobacter cloacae strain SMART_313	WGS	5296510	Good		131	98.1	99.3	96.9	0
550.506	Enterobacter cloacae strain SMART_855	WGS	4896352	Good		100	98.3	99.3	100	0
550.534	Enterobacter cloacae strain SMART_1306	WGS	5042723	Good		76	97	99.3	100	0.3
550.536	Enterobacter cloacae strain SMART_1234	WGS	5304638	Good		124	97.9	99.5	100	0
550.542	Enterobacter cloacae strain EC_287	WGS	5516646	Good		144	98.6	99.4	100	0
550.543	Enterobacter cloacae strain SMART_1270	WGS	5055893	Good		85	98.4	99.6	100	0.3
550.549	Enterobacter cloacae strain SMART_1261	WGS	5057911	Good		88	98.4	99.6	100	0.3
550.555	Enterobacter cloacae strain SMART_1259	WGS	5076846	Good		74	98.2	99.6	100	0
550.558	Enterobacter cloacae strain SMART_1342	WGS	4909094	Good		66	98.4	99.6	100	0
550.566	Enterobacter cloacae strain SMART_1269	WGS	5053865	Good		80	98.4	99.6	100	0.3
550.643	Enterobacter cloacae strain e1284	WGS	4806682	Good		40	98.3	99.4	100	0
550.646	Enterobacter cloacae strain e1269	WGS	4930961	Good		25	97.8	99.3	96.9	0
550.647	Enterobacter cloacae strain e1109	WGS	4787547	Good		41	98.2	99.4	100	0.3
550.650	Enterobacter cloacae strain e1219	WGS	4816242	Good		49	98.6	99.6	100	0.3
550.652	Enterobacter cloacae strain e1092	WGS	5282143	Good		64	97.8	99.3	100	0
550.657	Enterobacter cloacae strain e1227	WGS	4940014	Good		59	98.4	99.3	99.7	0
550.658	Enterobacter cloacae strain e1082	WGS	5265404	Good		68	97.4	99	100	0.3
550.663	Enterobacter cloacae strain e1236	WGS	4969269	Good		44	98.4	99.3	100	0.6
550.666	Enterobacter cloacae strain e1213	WGS	4916775	Good		115	97.8	99.3	100	1.2
550.669	Enterobacter cloacae strain e1195	WGS	5099383	Good		51	97.6	99.3	99.7	0
550.680	Enterobacter cloacae strain e1163	WGS	4849604	Good		37	97.9	99	99.1	0
550.684	Enterobacter cloacae strain e1155	WGS	5165860	Good		105	98.2	99.3	100	0.3
550.688	Enterobacter cloacae strain e1252	WGS	5121988	Good		85	98.2	99.5	99.4	0.5
550.690	Enterobacter cloacae strain e1294	WGS	5132688	Good		70	97.7	99.4	100	0.6
550.696	Enterobacter cloacae strain e1333	WGS	5101263	Good		55	97.9	99.5	100	0.1
550.699	Enterobacter cloacae strain e1340	WGS	5280397	Good		81	98.3	99.3	100	0
550.700	Enterobacter cloacae strain e1339	WGS	5167754	Good		52	98.4	99.4	100	0
550.702	Enterobacter cloacae strain e1343	WGS	4614489	Good		21	98.3	99.4	100	0
550.703	Enterobacter cloacae strain e1345	WGS	4743924	Good		65	98.4	99.5	100	0.6
550.704	Enterobacter cloacae strain e1347	WGS	4660624	Good		32	98.4	99.5	100	0.6
550.707	Enterobacter cloacae strain e1379	WGS	5283083	Good		70	97	99.1	100	0
550.708	Enterobacter cloacae strain e1386	WGS	5002252	Good		71	98.5	99.5	100	0.3
550.709	Enterobacter cloacae strain e1408	WGS	4654557	Good		20	98	99.3	100	0
550.710	Enterobacter cloacae strain e1387	WGS	4819496	Good		52	98.6	99.4	100	0
550.711	Enterobacter cloacae strain e1391	WGS	4878038	Good		43	98.1	99.2	100	0
550.716	Enterobacter cloacae strain e1424	WGS	5342609	Good		40	97.8	99.3	100	0
550.717	Enterobacter cloacae strain e1454	WGS	4765306	Good		27	98.4	99.5	100	0
550.718	Enterobacter cloacae strain e1481	WGS	5011677	Good		44	97.9	99.5	100	0
550.722	Enterobacter cloacae strain e1487	WGS	4791577	Good		36	98.4	99.4	100	0
550.729	Enterobacter cloacae strain e1547	WGS	4769308	Good		23	98.2	99.4	99.7	0
550.735	Enterobacter cloacae strain e1589	WGS	4806205	Good		25	97.8	99.4	100	0.3
550.737	Enterobacter cloacae strain e1605	WGS	4802016	Good		25	98	99.5	100	0.3
550.738	Enterobacter cloacae strain e1627	WGS	5284765	Good		85	96.9	99	100	0.3
550.739	Enterobacter cloacae strain e1632	WGS	4928875	Good		20	97.8	99.3	100	0.1
