	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
26	46170.169	Staphylococcus aureus subsp. aureus strain MRSA_S13	WGS	2851839.0	Good		30	99.9	100.0	100.0	0.0
27	46170.242	Staphylococcus aureus subsp. aureus strain SA12-148	WGS	2684634.0	Good		24	99.8	100.0	100.0	0.0
28	46170.243	Staphylococcus aureus subsp. aureus strain SA15-166	WGS	2745369.0	Good		29	99.8	100.0	100.0	0.0
29	46170.277	Staphylococcus aureus subsp. aureus strain 3020.CO1	Complete	2953199.0	Good	1.0	2	98.2	99.9	100.0	1.9
30	46170.288	Staphylococcus aureus subsp. aureus strain E154	Complete	2841399.0	Good	2.0	3	99.7	100.0	100.0	0.0
31	46170.304	Staphylococcus aureus subsp. aureus strain ATCC 6538	Complete	2800610.0	Good	1.0	2	100.0	100.0	100.0	1.2
32	46170.339	Staphylococcus aureus subsp. aureus strain TW01	WGS	2883703.0	Good		47	100.0	100.0	100.0	0.6
33	46170.341	Staphylococcus aureus subsp. aureus strain TW02	WGS	2883548.0	Good		40	99.9	100.0	100.0	0.0
34	46170.342	Staphylococcus aureus subsp. aureus strain TW03	WGS	2881366.0	Good		40	100.0	100.0	100.0	0.0
35	46170.349	Staphylococcus aureus subsp. aureus strain TW07_4	WGS	2879970.0	Good		43	100.0	100.0	100.0	0.0
36	46170.356	Staphylococcus aureus subsp. aureus strain TW13	WGS	2881305.0	Good		55	100.0	100.0	100.0	0.0
37	46170.357	Staphylococcus aureus subsp. aureus strain TW15	WGS	2876389.0	Good		44	100.0	100.0	100.0	0.0
38	46170.358	Staphylococcus aureus subsp. aureus strain TW23	WGS	2916521.0	Good		42	99.9	100.0	100.0	0.0
39	46170.361	Staphylococcus aureus subsp. aureus strain TW19	WGS	2924959.0	Good		39	100.0	100.0	100.0	0.0
40	46170.363	Staphylococcus aureus subsp. aureus strain TW20	WGS	2878904.0	Good		41	100.0	100.0	100.0	0.0
41	46170.364	Staphylococcus aureus subsp. aureus strain TW21	WGS	2870973.0	Good		47	100.0	100.0	100.0	0.6
42	46170.500	Staphylococcus aureus subsp. aureus strain OXLIM	Complete	2872769.0	Good		1	99.9	100.0	100.0	0.0
43	46170.558	Staphylococcus aureus subsp. aureus strain M1KS0088_2	WGS	2777420.0	Good		42	100.0	100.0	100.0	0.0
44	46170.564	Staphylococcus aureus subsp. aureus strain M1KS0165_3	WGS	2770710.0	Good		25	99.9	100.0	100.0	0.0
45	46170.566	Staphylococcus aureus subsp. aureus strain M1KS0165_1	WGS	2776495.0	Good		28	99.9	100.0	100.0	0.0
46	46170.569	Staphylococcus aureus subsp. aureus strain M1KS0176_2	WGS	2747015.0	Good		47	99.8	100.0	100.0	0.0
47	46170.572	Staphylococcus aureus subsp. aureus strain M1KS0265_1	WGS	2684375.0	Good		38	99.9	100.0	100.0	0.0
48	46170.579	Staphylococcus aureus subsp. aureus strain M1KS0391_2	WGS	2821598.0	Good		55	99.8	100.0	100.0	0.0
49	46170.581	Staphylococcus aureus subsp. aureus strain M1KS0501_2	WGS	2804602.0	Good		41	100.0	100.0	100.0	0.0
50	46170.582	Staphylococcus aureus subsp. aureus strain M1KS0526_1	WGS	2736096.0	Good		26	99.7	100.0	100.0	0.0
51	46170.583	Staphylococcus aureus subsp. aureus strain M1KS0501_3	WGS	2806043.0	Good		50	100.0	100.0	100.0	0.0
52	46170.584	Staphylococcus aureus subsp. aureus strain M1KS0526_2	WGS	2735166.0	Good		25	99.9	100.0	100.0	0.0
53	46170.597	Staphylococcus aureus subsp. aureus strain M1KS0584_1	WGS	2794278.0	Good		61	99.8	100.0	100.0	0.0
54	46170.598	Staphylococcus aureus subsp. aureus strain M1KS0584_4	WGS	2795032.0	Good		72	99.8	100.0	100.0	0.0
55	46170.599	Staphylococcus aureus subsp. aureus strain M1KS0584_2	WGS	2789104.0	Good		47	99.8	100.0	100.0	0.0
56	46170.601	Staphylococcus aureus subsp. aureus strain M1KS0591_2	WGS	2793269.0	Good		50	99.7	100.0	100.0	0.0
57	46170.606	Staphylococcus aureus subsp. aureus strain M6KS0094_1	WGS	2794816.0	Good		46	99.9	100.0	100.0	0.0
58	46170.610	Staphylococcus aureus subsp. aureus strain M6KS0165_2	WGS	2771155.0	Good		25	99.9	100.0	100.0	0.0
59	46170.611	Staphylococcus aureus subsp. aureus strain M6KS0260_1	WGS	2754305.0	Good		40	99.9	100.0	100.0	0.0
60	46170.621	Staphylococcus aureus subsp. aureus strain M6KS0367_2	WGS	2763217.0	Good		57	100.0	100.0	100.0	0.6
61	46170.623	Staphylococcus aureus subsp. aureus strain M6KS0391_1	WGS	2824955.0	Good		68	99.8	100.0	100.0	0.0
62	46170.628	Staphylococcus aureus subsp. aureus strain M6KS0526_2	WGS	2870401.0	Good		52	99.7	99.8	100.0	0.0
63	46170.629	Staphylococcus aureus subsp. aureus strain M6KS0528_1	WGS	2692961.0	Good		37	100.0	100.0	100.0	0.0
64	46170.630	Staphylococcus aureus subsp. aureus strain M6KS0528_2	WGS	2692781.0	Good		33	100.0	100.0	100.0	0.0
65	46170.632	Staphylococcus aureus subsp. aureus strain M6KS0560_2	WGS	2759344.0	Good		25	99.9	100.0	100.0	0.0
66	46170.636	Staphylococcus aureus subsp. aureus strain M6KS0584_2	WGS	2788301.0	Good		42	99.8	100.0	100.0	0.0
67	46170.639	Staphylococcus aureus subsp. aureus strain M6KS0591_2	WGS	2825739.0	Good		52	99.3	99.7	100.0	0.3
68	523796.5	Staphylococcus aureus subsp. aureus ST398 strain S0385	Complete	2905974.0	Good	5.0	6	99.6	100.0	100.0	0.0
69	543539.3	Staphylococcus aureus subsp. aureus CGS01	WGS	2857982.0	Good	0.0	58	99.9	100.0	100.0	0.6
70	543540.3	Staphylococcus aureus subsp. aureus CGS03	WGS	2830354.0	Good	0.0	68	99.9	100.0	100.0	0.0
71	585143.3	Staphylococcus aureus subsp. aureus 55/2053	WGS	2796509.0	Good	0.0	26	99.6	99.9	100.0	0.0
72	585145.3	Staphylococcus aureus subsp. aureus 65-1322	WGS	2809741.0	Good	0.0	15	99.5	99.9	100.0	0.6
73	585150.3	Staphylococcus aureus subsp. aureus C160	WGS	2843444.0	Good	0.0	26	99.9	99.9	100.0	0.6
74	585155.3	Staphylococcus aureus subsp. aureus H19	WGS	2807924.0	Good	0.0	13	99.0	100.0	100.0	1.3
75	585158.3	Staphylococcus aureus subsp. aureus M876	WGS	2791311.0	Good	0.0	16	99.9	99.9	100.0	0.0
76	585159.3	Staphylococcus aureus subsp. aureus M899	WGS	2787974.0	Good	0.0	18	99.8	99.9	100.0	0.0
77	585161.3	Staphylococcus aureus subsp. aureus WW2703/97	WGS	2804748.0	Good	0.0	36	99.0	99.9	100.0	1.3
78	644279.4	Staphylococcus aureus subsp. aureus 132	WGS	2825358.0	Good	0.0	46	99.7	99.9	100.0	0.0
79	681288.4	Staphylococcus aureus subsp. aureus ED98	Complete	2847542.0	Good	3.0	4	100.0	100.0	100.0	0.0
80	754025.3	Staphylococcus aureus subsp. aureus MRSA131	WGS	2816661.0	Good	0.0	58	99.9	99.9	100.0	0.0
81	862516.3	Staphylococcus aureus subsp. aureus ATCC BAA-39	WGS	2934515.0	Good	0.0	25	99.6	100.0	100.0	0.6
82	869816.3	Staphylococcus aureus subsp. aureus JKD6159	Complete	2832165.0	Good	1.0	2	99.9	100.0	100.0	0.0
83	889933.4	Staphylococcus aureus subsp. aureus ECT-R 2	Complete	2759052.0	Good	2.0	3	99.9	100.0	100.0	0.0
84	904723.3	Staphylococcus aureus subsp. aureus 21172	WGS	2690465.0	Good	0.0	31	99.9	100.0	100.0	0.0
85	904726.3	Staphylococcus aureus subsp. aureus 21193	WGS	2735354.0	Good	0.0	28	99.1	99.9	100.0	0.0
86	904728.3	Staphylococcus aureus subsp. aureus 21195	WGS	2819236.0	Good	0.0	54	99.9	99.9	100.0	0.6
87	904732.3	Staphylococcus aureus subsp. aureus 21202	WGS	2775807.0	Good	0.0	78	99.7	99.9	100.0	1.9
88	904737.3	Staphylococcus aureus subsp. aureus 21232	WGS	2758530.0	Good	0.0	53	100.0	100.0	100.0	0.0
89	904739.3	Staphylococcus aureus subsp. aureus 21236	WGS	2745204.0	Good	0.0	67	99.9	100.0	100.0	0.0
90	904742.3	Staphylococcus aureus subsp. aureus 21251	WGS	2763540.0	Good		62	99.9	100.0	99.4	0.0
91	904745.3	Staphylococcus aureus subsp. aureus 21262	WGS	2783499.0	Good	0.0	66	99.8	100.0	100.0	0.0
92	904753.3	Staphylococcus aureus subsp. aureus 21282	WGS	2826226.0	Good	0.0	95	99.7	100.0	100.0	0.6
93	904760.3	Staphylococcus aureus subsp. aureus 21310	WGS	2766010.0	Good	0.0	70	99.8	100.0	100.0	0.0
94	904761.3	Staphylococcus aureus subsp. aureus 21311	WGS	2752172.0	Good		59	99.1	99.9	100.0	0.6
95	904768.3	Staphylococcus aureus subsp. aureus 21334	WGS	2773658.0	Good	0.0	44	99.9	99.9	100.0	0.0
96	904770.3	Staphylococcus aureus subsp. aureus 21338	WGS	2792938.0	Good		32	99.6	100.0	100.0	0.6
97	904783.3	Staphylococcus aureus subsp. aureus IS-122	WGS	2808298.0	Good	0.0	96	99.3	99.9	100.0	1.2
98	904793.3	Staphylococcus aureus subsp. aureus CO-06	WGS	2892063.0	Good		62	99.4	99.9	100.0	1.2
99	931433.3	Staphylococcus aureus subsp. aureus CIG1114	WGS	2939208.0	Good	0.0	15	100.0	100.0	100.0	0.0
100	931442.3	Staphylococcus aureus subsp. aureus CIG547	WGS	2882216.0	Good	0.0	12	99.9	100.0	100.0	0.6
101	931444.3	Staphylococcus aureus subsp. aureus CIG1150	WGS	2816236.0	Good	0.0	40	99.9	100.0	100.0	0.6
102	931451.3	Staphylococcus aureus subsp. aureus CIG290	WGS	2904780.0	Good	0.0	19	99.6	100.0	100.0	0.6
103	931454.3	Staphylococcus aureus subsp. aureus CIG1524	WGS	2751482.0	Good	0.0	12	99.9	100.0	100.0	0.0
104	1265302.3	Staphylococcus aureus subsp. aureus PB32	WGS	2808519.0	Good	0.0	80	99.0	99.9	100.0	0.0
105	1182756.4	Staphylococcus aureus subsp. aureus str. Newbould 305	WGS	2790393.0	Good	1.0	28	100.0	100.0	100.0	0.0
106	46170.317	Staphylococcus aureus subsp. aureus strain ISU926	Complete	2833430.0	Good		1	99.6	100.0	100.0	0.0
107	46170.318	Staphylococcus aureus subsp. aureus strain SA13-192	WGS	2714681.0	Good	1.0	61	99.8	100.0	100.0	0.0
108	46170.319	Staphylococcus aureus subsp. aureus strain SA33924	WGS	2868227.0	Good		98	99.6	100.0	100.0	0.0
109	46170.320	Staphylococcus aureus subsp. aureus strain SA13-246	WGS	2685096.0	Good		26	99.8	100.0	100.0	0.0
110	46170.323	Staphylococcus aureus subsp. aureus strain SA14-118	WGS	2693042.0	Good		27	99.8	100.0	100.0	0.0
111	46170.324	Staphylococcus aureus subsp. aureus strain SA12-154	WGS	2767197.0	Good		31	99.9	100.0	100.0	0.6
112	46170.328	Staphylococcus aureus subsp. aureus strain SA11-192	WGS	2698965.0	Good		25	99.8	100.0	100.0	0.6
113	46170.329	Staphylococcus aureus subsp. aureus strain SA14-639	WGS	2707899.0	Good		28	99.8	100.0	100.0	0.0
114	46170.724	Staphylococcus aureus subsp. aureus strain LTF31	WGS	2869949.0	Good		68	99.6	100.0		
115	46170.725	Staphylococcus aureus subsp. aureus strain LTF24	WGS	2862473.0	Good		79	99.6	100.0		
116	46170.727	Staphylococcus aureus subsp. aureus strain LTF21	WGS	2827439.0	Good		68	99.8	100.0		
117	46170.729	Staphylococcus aureus subsp. aureus strain LTF16	WGS	2845394.0	Good		68	99.7	100.0		
118	46170.730	Staphylococcus aureus subsp. aureus strain LTF13	WGS	2853924.0	Good		68	99.9	100.0		
119	46170.739	Staphylococcus aureus subsp. aureus strain LTF27	WGS	2872378.0	Good		58	99.8	100.0		
120	46170.741	Staphylococcus aureus subsp. aureus strain LTF26	WGS	2868235.0	Good		60	99.6	100.0		
121	46170.745	Staphylococcus aureus subsp. aureus strain LTF19	WGS	2869883.0	Good		59	99.8	100.0		
122	46170.748	Staphylococcus aureus subsp. aureus strain LTF12	WGS	2898362.0	Good		77	99.6	99.9		
123	46170.751	Staphylococcus aureus subsp. aureus strain LTF09	WGS	2922848.0	Good		72	99.8	100.0		
124	46170.1176	Staphylococcus aureus subsp. aureus strain ACR33	WGS	2870615.0	Good	0.0	52	99.6	99.7		
125	46170.1170	Staphylococcus aureus subsp. aureus strain DR4	WGS	2848582.0	Good	0.0	43	99.6	100.0		
126	46170.1168	Staphylococcus aureus subsp. aureus strain ILR37	WGS	2861600.0	Good	0.0	88	99.7	100.0		
127	46170.1172	Staphylococcus aureus subsp. aureus strain ACR36	WGS	2801693.0	Good	0.0	48	99.9	100.0		
128	46170.1174	Staphylococcus aureus subsp. aureus strain ACR37	WGS	2810074.0	Good	0.0	57	99.8	100.0		
129	46170.1184	Staphylococcus aureus subsp. aureus strain ABR102	WGS	2878900.0	Good	0.0	85	99.8	100.0		
130	46170.1181	Staphylococcus aureus subsp. aureus strain ACR14	WGS	2907310.0	Good	0.0	52	99.9	100.0		
131	46170.1183	Staphylococcus aureus subsp. aureus strain ABR29	WGS	2834345.0	Good	0.0	59	99.7	100.0		
132	46170.1113	Staphylococcus aureus subsp. aureus strain sta1645	WGS	2865839.0	Good	0.0	62	99.7	99.9		
133	46170.1123	Staphylococcus aureus subsp. aureus strain Sau84	WGS	2887561.0	Good	0.0	62	99.6	100.0		
134	46170.1118	Staphylococcus aureus subsp. aureus strain Sau70	WGS	2912574.0	Good	0.0	73	99.7	100.0		
135	46170.1125	Staphylococcus aureus subsp. aureus strain Sau102	WGS	2870268.0	Good	0.0	71	99.6	100.0		
136	46170.1124	Staphylococcus aureus subsp. aureus strain Sau100	WGS	2923323.0	Good	0.0	98	99.8	100.0		
137	46170.1128	Staphylococcus aureus subsp. aureus strain Sau41	WGS	2878506.0	Good	0.0	48	99.9	100.0		
138	46170.1137	Staphylococcus aureus subsp. aureus strain RR62	WGS	2835370.0	Good	0.0	91	99.8	100.0		
139	46170.1142	Staphylococcus aureus subsp. aureus strain RR17	WGS	2839359.0	Good	0.0	79	99.7	100.0		
140	46170.1145	Staphylococcus aureus subsp. aureus strain RR13	WGS	2868108.0	Good	0.0	87	99.6	100.0		
141	46170.1136	Staphylococcus aureus subsp. aureus strain RR51	WGS	2877219.0	Good	0.0	90	99.7	100.0		
142	46170.1140	Staphylococcus aureus subsp. aureus strain RR20	WGS	2835107.0	Good	0.0	69	99.7	100.0		
143	46170.1150	Staphylococcus aureus subsp. aureus strain NCHR59	WGS	2822283.0	Good	0.0	75	99.6	99.9		
144	46170.1159	Staphylococcus aureus subsp. aureus strain LCR11	WGS	2796874.0	Good	0.0	71	99.8	100.0		
145	46170.1155	Staphylococcus aureus subsp. aureus strain MKR4	WGS	2846339.0	Good	0.0	94	99.8	100.0		
146	46170.1158	Staphylococcus aureus subsp. aureus strain MKR24	WGS	2818492.0	Good	0.0	75	99.8	100.0		
147	46170.1161	Staphylococcus aureus subsp. aureus strain KTR58	WGS	2898607.0	Good	0.0	95	99.8	100.0		
148	46170.1169	Staphylococcus aureus subsp. aureus strain ILR17	WGS	2883681.0	Good	0.0	95	99.8	100.0		
149	46170.1094	Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe1	WGS	2804852.0	Good	0.0	15	98.2	98.7		
150	46170.1097	Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg2	WGS	2785855.0	Good	0.0	12	98.3	98.7		
151	46170.1089	Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe3	WGS	2782230.0	Good	0.0	15	98.4	98.7		
152	46170.1087	Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe6	WGS	2802924.0	Good	0.0	15	98.3	98.7		
153	46170.1191	Staphylococcus aureus subsp. aureus strain G6 strain SA G6	WGS	2858904.0	Good	1.0	22	99.2	100.0		
154	46170.178	Staphylococcus aureus subsp. aureus strain MRSA_S19	WGS	2830626.0	Good	2.0	25	99.9	100.0	100.0	0.0
155	46170.179	Staphylococcus aureus subsp. aureus strain MRSA_S20	WGS	2947333.0	Good	1.0	31	100.0	100.0	100.0	0.0
156	46170.180	Staphylococcus aureus subsp. aureus strain MRSA_S26	WGS	2848407.0	Good	1.0	26	99.9	100.0	100.0	0.0
157	1112349.3	Staphylococcus aureus subsp. aureus NN50	WGS	2822241.0	Good	0.0	65	99.6	100.0	100.0	0.0
158	46170.807	Staphylococcus aureus subsp. aureus strain WCUH29	Complete	2909934.0	Good		1	99.3	100.0		
159	46170.810	Staphylococcus aureus subsp. aureus strain 41	WGS	2790198.0	Good		54	99.9	100.0		
160	46170.817	Staphylococcus aureus subsp. aureus strain 46	WGS	2878234.0	Good		82	99.9	100.0		
161	46170.811	Staphylococcus aureus subsp. aureus strain 6 (A) strain 6 (A) strain 6 (A)	WGS	2869760.0	Good		60	99.9	100.0		
162	46170.813	Staphylococcus aureus subsp. aureus strain 23	WGS	2820354.0	Good		42	99.9	100.0		
163	46170.820	Staphylococcus aureus subsp. aureus strain 15	WGS	2696051.0	Good		42	100.0	100.0		
164	46170.823	Staphylococcus aureus subsp. aureus strain 3 (A) strain 3 (A) strain 3 (A)	WGS	2868916.0	Good		61	99.9	100.0		
165	93061.132	Staphylococcus aureus subsp. aureus NCTC 8325 strain NCTC8325	Complete	2830002.0	Good		1	99.9	100.0	100.0	0.0
166	46170.1193	Staphylococcus aureus subsp. aureus strain CC1153-MRSA	Complete	2827195.0	Good	0.0	1	99.7	100.0		
167	46170.596	Staphylococcus aureus subsp. aureus strain M1KS0564_3	WGS	2743590.0	Good		58	99.5	99.9	100.0	0.0
168	1006543.3	Staphylococcus aureus subsp. aureus T0131	Complete	2913900.0	Good	0.0	1	99.9	100.0	100.0	0.0
169	1028799.3	Staphylococcus aureus subsp. aureus VC40	Complete	2692570.0	Good	0.0	1	99.9	100.0	100.0	0.0
170	1074919.6	Staphylococcus aureus subsp. aureus ST228	Complete	2783086.0	Good	1.0	2	99.9	100.0	100.0	0.0
171	1074919.7	Staphylococcus aureus subsp. aureus ST228	Complete	2792173.0	Good	1.0	2	99.9	100.0	100.0	0.6
172	1116217.3	Staphylococcus aureus subsp. aureus VRS4	WGS	2859195.0	Good	0.0	72	99.9	100.0	100.0	1.2
173	1118959.3	Staphylococcus aureus subsp. aureus M013	Complete	2788636.0	Good	0.0	1	99.4	99.9	100.0	0.6
174	1163749.3	Staphylococcus aureus subsp. aureus LCT-SA112	WGS	2750696.0	Good	0.0	72	99.5	99.9	100.0	0.6
175	1221453.3	Staphylococcus aureus subsp. aureus 3989	WGS	2763653.0	Good	0.0	43	100.0	100.0	100.0	0.0
176	1223492.3	Staphylococcus aureus subsp. aureus NBRC 100910	WGS	2723227.0	Good		23	99.9	100.0	100.0	0.0
177	1241616.3	Staphylococcus aureus subsp. aureus DSM 20231	WGS	2761522.0	Good	0.0	17	99.9	100.0	100.0	0.0
178	1241616.6	Staphylococcus aureus subsp. aureus DSM 20231	Complete	2782562.0	Good	1.0	2	100.0	100.0	100.0	0.0
179	1331008.3	Staphylococcus aureus subsp. aureus CBD-635	WGS	2818679.0	Good	0.0	86	99.6	100.0	100.0	1.2
180	1453870.3	Staphylococcus aureus subsp. aureus 300-169	WGS	2808012.0	Good	0.0	37	99.7	100.0	100.0	0.0
181	158879.11	Staphylococcus aureus subsp. aureus N315	Complete	2839469.0	Good	1.0	2	99.9	100.0	100.0	0.0
182	46170.722	Staphylococcus aureus subsp. aureus strain 80wphwpl	Complete	2714208.0	Good		1	99.8	99.9		
183	46170.200	Staphylococcus aureus subsp. aureus strain 663	WGS	2779913.0	Good		49	100.0	100.0	100.0	0.3
184	1137132.3	Staphylococcus aureus subsp. aureus 112808A	WGS	2772919.0	Good	0.0	78	99.8	100.0	100.0	0.0
185	359787.11	Staphylococcus aureus subsp. aureus JH1	Complete	2936936.0	Good	1.0	2	99.8	100.0	100.0	1.2
186	418127.6	Staphylococcus aureus subsp. aureus Mu3	Complete	2880168.0	Good	0.0	1	100.0	100.0	100.0	0.0
187	451515.3	Staphylococcus aureus subsp. aureus USA300_FPR3757	Complete	2917469.0	Good	3.0	4	99.9	100.0	100.0	0.0
188	46170.102	Staphylococcus aureus subsp. aureus strain H-EMRSA-15	Complete	2846320.0	Good		1	99.9	100.0	100.0	0.0
189	46170.103	Staphylococcus aureus subsp. aureus strain MM25	WGS	2893540.0	Good		57	100.0	100.0	100.0	0.0
190	46170.105	Staphylococcus aureus subsp. aureus strain MM66-4	WGS	2940194.0	Good		73	100.0	100.0	100.0	0.0
191	46170.114	Staphylococcus aureus subsp. aureus strain MRSA_P5	WGS	2809679.0	Good		99	99.9	100.0	100.0	0.0
192	46170.126	Staphylococcus aureus subsp. aureus strain NGS-ED-1006	WGS	2808423.0	Good		11	99.7	99.9	100.0	0.0
193	46170.157	Staphylococcus aureus subsp. aureus strain MRSA_S10	WGS	2913385.0	Good		33	99.9	100.0	100.0	0.6
194	46170.158	Staphylococcus aureus subsp. aureus strain MRSA_S14	WGS	2837031.0	Good		25	99.9	100.0	100.0	0.0
195	46170.159	Staphylococcus aureus subsp. aureus strain MRSA_S11	WGS	2894060.0	Good		26	99.9	100.0	100.0	0.0
196	46170.160	Staphylococcus aureus subsp. aureus strain MRSA_S17	WGS	2907780.0	Good		27	99.9	100.0	100.0	0.0
197	46170.163	Staphylococcus aureus subsp. aureus strain MRSA_S23	WGS	2852997.0	Good		21	100.0	100.0	100.0	0.0
198	46170.165	Staphylococcus aureus subsp. aureus strain MRSA_S9	WGS	2860977.0	Good		30	99.8	100.0	100.0	0.0
199	46170.166	Staphylococcus aureus subsp. aureus strain MRSA_S12	WGS	2912724.0	Good		29	100.0	100.0	100.0	0.0
200	46170.168	Staphylococcus aureus subsp. aureus strain MRSA_S24	WGS	2852389.0	Good		26	99.9	100.0	100.0	0.0
201	46170.186	Staphylococcus aureus subsp. aureus strain TMUS2126	Complete	2770164.0	Good		1	99.8	100.0	100.0	0.6
202	46170.232	Staphylococcus aureus subsp. aureus strain SA10-234	WGS	2700532.0	Good		26	99.8	100.0	100.0	0.0
203	46170.290	Staphylococcus aureus subsp. aureus strain Clinical isolate	Complete	2821874.0	Good	1.0	2	99.9	100.0	100.0	0.6
204	46170.305	Staphylococcus aureus subsp. aureus strain USA300_SUR1	Complete	2934971.0	Good	2.0	3	99.9	100.0	100.0	0.0
205	46170.338	Staphylococcus aureus subsp. aureus strain ATCC	Complete	2878897.0	Good		1	100.0	100.0	100.0	0.0
206	46170.340	Staphylococcus aureus subsp. aureus strain TW01_1	WGS	2883415.0	Good		42	100.0	100.0	100.0	0.6
207	46170.343	Staphylococcus aureus subsp. aureus strain TW04	WGS	2884659.0	Good		55	99.9	100.0	100.0	0.6
208	46170.346	Staphylococcus aureus subsp. aureus strain TW07_2	WGS	2875664.0	Good		42	99.9	100.0	100.0	0.0
209	46170.348	Staphylococcus aureus subsp. aureus strain TW07_3	WGS	2881682.0	Good		36	100.0	100.0	100.0	0.0
210	46170.350	Staphylococcus aureus subsp. aureus strain TW09	WGS	2927512.0	Good		41	100.0	100.0	100.0	0.0
211	46170.352	Staphylococcus aureus subsp. aureus strain TW10	WGS	2882383.0	Good		37	100.0	100.0	100.0	0.0
212	46170.362	Staphylococcus aureus subsp. aureus strain TW17	WGS	2883154.0	Good		44	99.9	100.0	100.0	0.0
213	46170.369	Staphylococcus aureus subsp. aureus UAMS-1	Complete	2794133.0	Good		1	99.8	99.9	100.0	0.0
214	46170.460	Staphylococcus aureus subsp. aureus strain EDCC5464	Complete	2762859.0	Good		1	99.9	100.0	99.4	0.0
215	46170.501	Staphylococcus aureus subsp. aureus strain CAR	Complete	2829743.0	Good		1	99.9	100.0	100.0	0.0
216	46170.502	Staphylococcus aureus subsp. aureus strain CIT	Complete	2872769.0	Good		1	99.9	100.0	100.0	0.0
